Season,Stars,Review
1,5.0,Truly awesome. Couldn't wait for the next season!
1,5.0,The first season is the way you do a first season of a series.
1,5.0,A really awesome season and one of the best shows out there i 100% recommend you watch it you will not regret maybe.
1,5.0,"Absolutely spectacular. No disappointments, thrilling and engaging story with an unprecedented amount of tension!"
1,5.0,bc in game of thrones you win or you die
1,4.0,"Strong start, great cast, beautifully shot. The dialogue and over-arcing story structure is great. The exploitative stuff is pretty obnoxious. It will get worse. A few changes from the book weakened certain storylines, but most of that doesn't hurt this first season, it ripples forward to hurt future storylines and therefore isn't our problem yet."
1,5.0,"There were some aesthetic choices that didn't work, but that is probably my only complaint. Wonderful season."
1,5.0,"The start of a series that is in my top 3 favorite tv shows of all time. Sean Bean kills it, Jason Mamoa kills it, the entire cast, the writing, the directing, the production, everything that is amazing about this show starts in this season."
1,5.0,This is just great❤❤❤
1,5.0,"Unpredictable, well acted and directed"
1,5.0,Season 1 remains the strongest in my opinion. It was such a perfect setup for everything to come. (A+)
1,4.0,Great characters and cast and an even better story.
1,5.0,"I am not a fan of fantasy, but this show was so good that it became my favorite TV show ever. That's quite something. The dialogue and character development is so beautifully designed that it hard not to get invested in these characters and their stories. Season 1 laid the foundation for 6 seasons of masterful TV performances and storytelling. The last two seasons suffer from a sharp drop off, but you can stop at season 6 and enjoy them as a complete story. This might be one of the best first seasons of any television show ever. Amazing journey!"
1,5.0,Definitely one the best tv shows ever.
1,5.0,The best start for a show!
1,5.0,So fresh. What a season!
1,0.5,"People like this show? Why? It's disgusting, practically porn with predictable writing. Just watch some violent war documentary or some porn, it's cheaper than buying HBO if that is what makes you happy. Gave it half a star because the costumes were good"
1,2.0,"This season was the best season of the Game of Thrones. However, the close relationship between siblings and having intercourse was something too wring and disgusting. shame on the writer and producers."
1,5.0,Game of Thrones season 1 started off slow but it makes sense because then you get hooked to these amazing characters. Awesome cast and even though the show had a low budget it was able to give us a great experience. Amazing writing and you get hooked up episode by episode. This an absolute must see!!!
1,4.0,"Although it may be annoyingly slow at times, the pace eventually more than picks up in order to form one of the best television endings. Ever."
1,2.0,"I tried to watch it, I did. But God knows, it honestly couldnt grasp me. Maybe it's my fault. Maybe I'm just not a fan of finctional/adaptations ect.. God knows why everybody loves this show so much. With the disappoint of the last season, I'm kinda glad I didn't waste my time watching GOT. I watched S1 and whilst I found some of the characters to be somewhat interesting. Namely Sean Beans character. (Bean is always a pleasure to watch) I found that the entirety of S1 to be far too slow and needlessly filled with awkward sex scenes which you just have to hope your mum doesnt walk in on. I just didn't really see how those scenes moved the story forward and just found it to be repetitive after the 5 or 6 one I had to sit through. I'm not usually a fan of series, and this is no exception. So I hope that is some concession to its fans. Not that anyone cares what I think."
1,4.5,NOBODY IS SAFE - Amazing TV Series definitely worth watching!
1,5.0,Some of the best television ever produced. You'll fall in love with it and hate it at the same time.
1,4.5,Took two goes to get into as the world and story has such depth but by the end of the second episode - totally hooked.
1,1.5,The biggest battle was me trying not to fall asleep while watching the first and only season I viewed. I will never understand how this show became the force that it did
